"casual","temperature_2m_max...C.","Inne","Inne2","Inne4"
1.31372459293634,0.768848842423002,1.76904620480378,1.94571839042568,2.66306673009873
0.862131922031674,0.0608207719549598,0.187416951665254,0.563179596553301,0.372287861343899
1.40311836396866,0.890225083074667,1.6820140902047,1.81688913264231,2.21695583255235
0.100743596342587,-0.0200967218128166,-0.436057704359813,-0.493983922394542,-0.608666943014157
0.344264558809947,0.596899168166478,-0.211909942440994,-0.264123523967382,-0.403213547344462
-1.01051345390404,0.172082325885652,-0.515912630965538,-0.620247756022484,-0.696543353401825
-1.16772318916777,0.435064180630925,-0.672925812571717,-0.840464729064133,-0.7509914492504
1.46322796862832,0.869995709632723,1.09878046394822,1.2537163019271,1.21712671536092
-0.275326750758905,0.445178867351897,0.734813414960713,0.659778455088179,0.310749104294711
1.75452836044054,1.17343631126188,1.50167156354826,1.59589329843297,1.74155003729396
0.188596095460559,0.65758728849231,0.977667158596205,1.00615889305059,0.731758001442848
1.48788831925793,1.4566475394491,1.58205606907388,1.64370092103524,1.76127806483367
1.50946612605883,1.11274819093605,1.59815248098132,1.6815881006202,1.75566861048103
-0.441784117508746,0.890225083074667,0.0332363204661635,-0.140417084998295,-0.476006636638806
1.36612783802425,1.25435380502966,1.46582743244356,1.4501579356128,1.38934479931901
1.69441875578088,0.849766336190779,0.861637114060844,0.85442951103785,0.493209849343156
1.13647832278604,1.132977564378,1.58533806474852,1.67777007499921,1.81846822369047
0.267200963092428,0.586784481445506,-0.267574958251625,-0.419032586623475,-0.599225260667113
0.902204991804784,1.31504192535549,1.71739483975448,1.70505831910633,1.82350432697358
0.099202324428237,-0.171817022627397,-0.0664569112047015,0.30614738171934,0.254598393380972
0.250246972034574,1.4566475394491,1.56825566050995,1.45143864031637,1.21249668860696
0.407456707298313,0.141738265722736,0.680907855430007,0.992910223703306,0.94096185515279
1.86395866635942,0.768848842423002,0.978910972243598,1.19030335273304,1.29329634837408
0.445988505157072,0.0405913985130158,-0.31425106871135,-0.291267237136174,-0.421553778209922
0.495309206416284,1.19366568470383,1.35606523315094,1.43499824608087,1.33451596327692
0.800481045457659,0.505866987677729,0.233943247035797,0.282661104240056,-0.0208732895328659
0.80510486120071,1.10263350421508,1.19223023887923,1.2263276891128,1.12121129127095
0.560042626819,0.566555108003562,0.27488805931636,0.244408582560977,-0.0937280335353405
1.12414814747124,1.33527129879744,1.95652759466332,1.83493542619263,1.90144596525538
0.296485129465085,0.738504782260086,0.233824788593189,0.2840742956371,-0.0682048923593686
1.42623744268391,0.121508892280792,-0.321125142454505,-0.364753189782465,-0.509543625273616
-0.0919153929512099,0.961027890121471,0.0875982934080975,-0.0859168770014965,-0.417719686597137
0.126945218886544,0.900339769795639,-0.0395633606606529,-0.0269241656714813,-0.255227915717351
1.66051077366517,0.576669794724534,0.00514424920866059,-0.0953515354760803,-0.37897375886493
1.23666099721882,0.748619468981058,1.02451398857616,1.01949187211191,0.753046580122659
0.962314596464449,0.950913203400499,0.820528550403734,0.703242120043858,0.327976503545666
1.22587209381836,0.890225083074667,1.38229332597328,1.47227116917791,1.51682987442468
0.999305122408858,1.16332162454091,1.67776352255814,1.52489648972465,1.40504403889221
2.10747962882678,1.0217160104473,2.18660873092811,2.20786137982906,2.75393276892697
-0.340060171161621,-0.455028250814614,-0.375880815514521,-0.207547691106175,-0.357742589984714
0.618610959564314,1.35550067223938,2.13924277424378,1.97845464795834,2.07267542184786
-0.0826677614651076,-0.181931709348369,0.0123841504951656,0.0356737896203111,-0.195162755741077
0.444447233242722,0.971142576842443,0.410906224006042,0.300896090959869,-0.100480544138702
0.472190127701029,0.748619468981058,1.08986124003414,1.31411818990587,1.20662467113119
0.00672600956721434,0.303573253258288,-0.0628125720585589,-0.209470755535675,-0.337564912743228
0.724958721654491,1.60836784026368,2.61544919760316,2.51085443305325,3.09866356603494
0.540006091932445,0.0405913985130158,0.695028798603349,0.860299073033527,0.874408234153797
0.862131922031674,1.61848252698465,2.37266165133266,2.23785154953338,2.62053895862623
1.30139441762153,0.182197012606624,0.552268954900487,0.808721601789706,0.655669968291696
0.481437759187131,1.61848252698465,1.99953846154586,1.7544196492957,1.60223147355444
0.466025040043627,1.14309225109897,0.705742319515767,0.559991886413378,0.102487287490833
0.905287535633485,1.132977564378,1.02722111239696,1.01780567783135,0.666373105819193
0.0930372367708355,1.26446849175063,1.52938735504689,1.4009933280895,1.17750166263366
